0,1,2,3,4,5,6,7,8,9,10
0316249,無線網路概論,競技程式設計(一),人工智慧概論,訊號與系統,物聯網應用設計與實作,組合語言與系統程式,數位訊號處理概論,科技創業與營運,電路與電子學(二),無人機自動飛航與電腦視覺概論
0316253,資料庫系統概論,密碼學概論,人工智慧概論,競技程式設計(一),訊號與系統,組合語言與系統程式,物聯網應用設計與實作,數值方法,數位訊號處理概論,科技創業與營運
0316254,無線網路概論,密碼學概論,競技程式設計(一),人工智慧概論,訊號與系統,物聯網應用設計與實作,數位訊號處理概論,科技創業與營運,電路與電子學(二),無人機自動飛航與電腦視覺概論
0316301,無線網路概論,密碼學概論,競技程式設計(一),人工智慧概論,電腦安全概論,物聯網應用設計與實作,組合語言與系統程式,數值方法,影像處理概論,數位訊號處理概論
0316302,密碼學概論,無線網路概論,競技程式設計(一),訊號與系統,電腦安全概論,物聯網應用設計與實作,數值方法,組合語言與系統程式,影像處理概論,數位訊號處理概論
0316303,無線網路概論,網路通訊原理,密碼學概論,競技程式設計(一),電腦安全概論,物聯網應用設計與實作,數值方法,組合語言與系統程式,影像處理概論,數位訊號處理概論
0316304,網路通訊原理,密碼學概論,無線網路概論,競技程式設計(一),物聯網應用設計與實作,組合語言與系統程式,數值方法,影像處理概論,數位訊號處理概論,科技創業與營運
0316305,密碼學概論,無線網路概論,人工智慧概論,競技程式設計(一),電腦安全概論,組合語言與系統程式,影像處理概論,物聯網應用設計與實作,數值方法,數位訊號處理概論
0316306,無線網路概論,密碼學概論,競技程式設計(一),人工智慧概論,電腦安全概論,物聯網應用設計與實作,數值方法,影像處理概論,數位訊號處理概論,科技創業與營運
0316307,無線網路概論,網路通訊原理,密碼學概論,競技程式設計(一),電腦安全概論,物聯網應用設計與實作,數值方法,組合語言與系統程式,數位訊號處理概論,影像處理概論
0316308,無線網路概論,網路通訊原理,競技程式設計(一),電腦安全概論,物聯網應用設計與實作,數值方法,組合語言與系統程式,數位訊號處理概論,影像處理概論,科技創業與營運
0316309,無線網路概論,網路通訊原理,競技程式設計(一),電腦安全概論,物聯網應用設計與實作,數值方法,組合語言與系統程式,影像處理概論,數位訊號處理概論,科技創業與營運
0316310,無線網路概論,電腦安全概論,物聯網應用設計與實作,數值方法,組合語言與系統程式,影像處理概論,數位訊號處理概論,無人機自動飛航與電腦視覺概論,嵌入式系統設計概論與實作,電路與電子學(二)
0316311,無線網路概論,密碼學概論,競技程式設計(一),電腦安全概論,物聯網應用設計與實作,數值方法,組合語言與系統程式,影像處理概論,數位訊號處理概論,科技創業與營運
0316312,資料庫系統概論,無線網路概論,密碼學概論,人工智慧概論,電腦安全概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,影像處理概論,數位訊號處理概論
0316313,網路通訊原理,密碼學概論,無線網路概論,人工智慧概論,電腦安全概論,物聯網應用設計與實作,數值方法,影像處理概論,數位訊號處理概論,科技創業與營運
0316314,無線網路概論,密碼學概論,競技程式設計(一),訊號與系統,電腦安全概論,物聯網應用設計與實作,數值方法,數位訊號處理概論,科技創業與營運,無人機自動飛航與電腦視覺概論
0316315,無線網路概論,網路通訊原理,電腦安全概論,物聯網應用設計與實作,數值方法,組合語言與系統程式,數位訊號處理概論,科技創業與營運,無人機自動飛航與電腦視覺概論,
0316316,網路通訊原理,密碼學概論,無線網路概論,競技程式設計(一),人工智慧概論,電腦安全概論,物聯網應用設計與實作,數值方法,組合語言與系統程式,影像處理概論
0316317,網路通訊原理,密碼學概論,無線網路概論,競技程式設計(一),人工智慧概論,電腦安全概論,物聯網應用設計與實作,數值方法,組合語言與系統程式,影像處理概論
0316318,無線網路概論,網路通訊原理,密碼學概論,競技程式設計(一),電腦安全概論,數值方法,組合語言與系統程式,影像處理概論,數位訊號處理概論,科技創業與營運
0316319,無線網路概論,網路通訊原理,物聯網應用設計與實作,數值方法,組合語言與系統程式,數位訊號處理概論,影像處理概論,科技創業與營運,,
0316320,網路通訊原理,密碼學概論,無線網路概論,人工智慧概論,電腦安全概論,物聯網應用設計與實作,數值方法,組合語言與系統程式,影像處理概論,數位訊號處理概論
0316321,無線網路概論,競技程式設計(一),電腦安全概論,物聯網應用設計與實作,數值方法,組合語言與系統程式,影像處理概論,數位訊號處理概論,科技創業與營運,無人機自動飛航與電腦視覺概論
0316322,無線網路概論,網路通訊原理,競技程式設計(一),人工智慧概論,電腦安全概論,物聯網應用設計與實作,數值方法,組合語言與系統程式,影像處理概論,數位訊號處理概論
0316323,無線網路概論,網路通訊原理,競技程式設計(一),人工智慧概論,電腦安全概論,物聯網應用設計與實作,數值方法,組合語言與系統程式,數位訊號處理概論,影像處理概論
0316324,網路通訊原理,密碼學概論,電腦安全概論,物聯網應用設計與實作,數值方法,組合語言與系統程式,數位訊號處理概論,科技創業與營運,嵌入式系統設計概論與實作,
0316325,無線網路概論,網路通訊原理,競技程式設計(一),人工智慧概論,電腦安全概論,物聯網應用設計與實作,數值方法,組合語言與系統程式,數位訊號處理概論,影像處理概論
0316327,無線網路概論,網路通訊原理,密碼學概論,競技程式設計(一),電腦安全概論,物聯網應用設計與實作,數值方法,組合語言與系統程式,影像處理概論,數位訊號處理概論
0316328,網路通訊原理,無線網路概論,密碼學概論,競技程式設計(一),人工智慧概論,電腦安全概論,物聯網應用設計與實作,數值方法,數位訊號處理概論,科技創業與營運
0316329,無線網路概論,網路通訊原理,密碼學概論,競技程式設計(一),電腦安全概論,物聯網應用設計與實作,數值方法,數位訊號處理概論,影像處理概論,科技創業與營運
0316330,無線網路概論,網路通訊原理,密碼學概論,競技程式設計(一),電腦安全概論,物聯網應用設計與實作,數值方法,組合語言與系統程式,影像處理概論,數位訊號處理概論
0316331,無線網路概論,網路通訊原理,競技程式設計(一),電腦安全概論,物聯網應用設計與實作,數值方法,組合語言與系統程式,影像處理概論,數位訊號處理概論,科技創業與營運
0316336,網路通訊原理,密碼學概論,競技程式設計(一),電腦安全概論,物聯網應用設計與實作,組合語言與系統程式,數值方法,影像處理概論,數位訊號處理概論,科技創業與營運
0316337,無線網路概論,網路通訊原理,密碼學概論,競技程式設計(一),人工智慧概論,電腦安全概論,物聯網應用設計與實作,數值方法,組合語言與系統程式,數位訊號處理概論
0316339,無線網路概論,密碼學概論,競技程式設計(一),電腦安全概論,物聯網應用設計與實作,數值方法,影像處理概論,數位訊號處理概論,科技創業與營運,無人機自動飛航與電腦視覺概論
0316340,網路通訊原理,密碼學概論,競技程式設計(一),電腦安全概論,物聯網應用設計與實作,數值方法,組合語言與系統程式,影像處理概論,數位訊號處理概論,科技創業與營運
0316341,無線網路概論,網路通訊原理,密碼學概論,競技程式設計(一),人工智慧概論,電腦安全概論,數值方法,組合語言與系統程式,影像處理概論,數位訊號處理概論
0316342,網路通訊原理,密碼學概論,無線網路概論,競技程式設計(一),電腦安全概論,組合語言與系統程式,數值方法,影像處理概論,數位訊號處理概論,科技創業與營運
0317001,無線網路概論,密碼學概論,訊號與系統,電腦安全概論,物聯網應用設計與實作,數值方法,組合語言與系統程式,影像處理概論,數位訊號處理概論,科技創業與營運
0317014,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0317023,無線網路概論,訊號與系統,電腦安全概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,影像處理概論,數位訊號處理概論,科技創業與營運,電路與電子學(二)
0317027,無線網路概論,網路通訊原理,競技程式設計(一),電腦安全概論,物聯網應用設計與實作,組合語言與系統程式,數值方法,數位訊號處理概論,科技創業與營運,電路與電子學(二)
0317051,無線網路概論,網路通訊原理,密碼學概論,競技程式設計(一),電腦安全概論,物聯網應用設計與實作,數值方法,組合語言與系統程式,數位訊號處理概論,科技創業與營運
0410004,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0410006,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0410008,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0410009,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0410014,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0410018,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0410020,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0410021,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0410022,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0410023,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0410024,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0410026,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0410030,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0410750,資料庫系統概論,網路通訊原理,密碼學概論,無線網路概論,訊號與系統,電腦安全概論,物聯網應用設計與實作,組合語言與系統程式,數值方法,影像處理概論
0410774,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0410835,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0411036,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0411081,資料庫系統概論,人工智慧概論,網路通訊原理,無線網路概論,電腦安全概論,影像處理概論,物聯網應用設計與實作,數值方法,科技創業與營運,電路與電子學(二)
0411228,人工智慧概論,無線網路概論,電腦安全概論,競技程式設計(一),訊號與系統,影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,科技創業與營運
0411246,密碼學概論,人工智慧概論,無線網路概論,電腦安全概論,競技程式設計(一),訊號與系統,影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法
0411254,人工智慧概論,無線網路概論,電腦安全概論,競技程式設計(一),訊號與系統,影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,科技創業與營運
0411276,網路通訊原理,密碼學概論,無線網路概論,競技程式設計(一),訊號與系統,影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,數位訊號處理概論
0411306,資料庫系統概論,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,無線網路概論,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作
0412236,網路通訊原理,密碼學概論,無線網路概論,人工智慧概論,訊號與系統,組合語言與系統程式,影像處理概論,物聯網應用設計與實作,數值方法,數位訊號處理概論
0412237,網路通訊原理,密碼學概論,無線網路概論,人工智慧概論,競技程式設計(一),電腦安全概論,組合語言與系統程式,影像處理概論,物聯網應用設計與實作,數值方法
0412241,網路通訊原理,無線網路概論,人工智慧概論,訊號與系統,組合語言與系統程式,物聯網應用設計與實作,數值方法,影像處理概論,數位訊號處理概論,科技創業與營運
0412248,網路通訊原理,密碼學概論,競技程式設計(一),訊號與系統,組合語言與系統程式,影像處理概論,數值方法,數位訊號處理概論,科技創業與營運,電路與電子學(二)
0412253,網路通訊原理,密碼學概論,無線網路概論,人工智慧概論,競技程式設計(一),電腦安全概論,訊號與系統,組合語言與系統程式,影像處理概論,物聯網應用設計與實作
0412509,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0412528,資料庫系統概論,人工智慧概論,密碼學概論,電腦安全概論,競技程式設計(一),訊號與系統,影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法
0413107,網路通訊原理,密碼學概論,人工智慧概論,無線網路概論,競技程式設計(一),電腦安全概論,訊號與系統,組合語言與系統程式,影像處理概論,物聯網應用設計與實作
0413220,無線網路概論,競技程式設計(一),訊號與系統,物聯網應用設計與實作,數值方法,組合語言與系統程式,影像處理概論,數位訊號處理概論,科技創業與營運,電路與電子學(二)
0413234,資料庫系統概論,密碼學概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,電路與電子學(二)
0413249,資料庫系統概論,人工智慧概論,密碼學概論,無線網路概論,電腦安全概論,競技程式設計(一),組合語言與系統程式,物聯網應用設計與實作,數值方法,電路與電子學(二)
0413324,人工智慧概論,網路通訊原理,密碼學概論,無線網路概論,電腦安全概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作
0413328,資料庫系統概論,網路通訊原理,人工智慧概論,無線網路概論,電腦安全概論,競技程式設計(一),訊號與系統,影像處理概論,組合語言與系統程式,物聯網應用設計與實作
0413335,無線網路概論,網路通訊原理,人工智慧概論,競技程式設計(一),訊號與系統,電腦安全概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,影像處理概論
0413354,資料庫系統概論,人工智慧概論,密碼學概論,無線網路概論,電腦安全概論,競技程式設計(一),訊號與系統,組合語言與系統程式,物聯網應用設計與實作,電路與電子學(二)
0413358,密碼學概論,人工智慧概論,無線網路概論,競技程式設計(一),電腦安全概論,訊號與系統,組合語言與系統程式,影像處理概論,物聯網應用設計與實作,數值方法
0413359,網路通訊原理,密碼學概論,無線網路概論,人工智慧概論,競技程式設計(一),訊號與系統,電腦安全概論,組合語言與系統程式,影像處理概論,物聯網應用設計與實作
0416001,網路通訊原理,密碼學概論,競技程式設計(一),電腦安全概論,數值方法,組合語言與系統程式,影像處理概論,數位訊號處理概論,科技創業與營運,電路與電子學(二)
0416002,資料庫系統概論,無線網路概論,網路通訊原理,密碼學概論,競技程式設計(一),人工智慧概論,訊號與系統,物聯網應用設計與實作,數值方法,影像處理概論
0416004,資料庫系統概論,網路通訊原理,密碼學概論,競技程式設計(一),電腦安全概論,物聯網應用設計與實作,數值方法,組合語言與系統程式,影像處理概論,數位訊號處理概論
0416005,網路通訊原理,密碼學概論,競技程式設計(一),人工智慧概論,數值方法,組合語言與系統程式,影像處理概論,數位訊號處理概論,科技創業與營運,電路與電子學(二)
0416006,無線網路概論,網路通訊原理,密碼學概論,競技程式設計(一),人工智慧概論,訊號與系統,數值方法,組合語言與系統程式,影像處理概論,數位訊號處理概論
0416007,網路通訊原理,無線網路概論,人工智慧概論,訊號與系統,電腦安全概論,組合語言與系統程式,影像處理概論,數值方法,數位訊號處理概論,科技創業與營運
0416008,無線網路概論,網路通訊原理,密碼學概論,競技程式設計(一),訊號與系統,物聯網應用設計與實作,數值方法,組合語言與系統程式,數位訊號處理概論,影像處理概論
0416009,無線網路概論,網路通訊原理,人工智慧概論,訊號與系統,電腦安全概論,物聯網應用設計與實作,數值方法,影像處理概論,數位訊號處理概論,科技創業與營運
0416010,無線網路概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,物聯網應用設計與實作,數位訊號處理概論,科技創業與營運,電路與電子學(二),嵌入式系統設計概論與實作
0416011,資料庫系統概論,人工智慧概論,網路通訊原理,密碼學概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0416012,無線網路概論,網路通訊原理,人工智慧概論,競技程式設計(一),訊號與系統,電腦安全概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,影像處理概論
0416014,無線網路概論,密碼學概論,人工智慧概論,訊號與系統,電腦安全概論,數值方法,組合語言與系統程式,影像處理概論,數位訊號處理概論,科技創業與營運
0416015,密碼學概論,競技程式設計(一),訊號與系統,電腦安全概論,數值方法,組合語言與系統程式,數位訊號處理概論,影像處理概論,科技創業與營運,電路與電子學(二)
0416016,無線網路概論,網路通訊原理,人工智慧概論,訊號與系統,物聯網應用設計與實作,數值方法,組合語言與系統程式,影像處理概論,數位訊號處理概論,科技創業與營運
0416018,無線網路概論,網路通訊原理,人工智慧概論,競技程式設計(一),訊號與系統,電腦安全概論,組合語言與系統程式,影像處理概論,數值方法,數位訊號處理概論
0416020,無線網路概論,網路通訊原理,人工智慧概論,訊號與系統,電腦安全概論,物聯網應用設計與實作,數值方法,組合語言與系統程式,影像處理概論,數位訊號處理概論
0416021,資料庫系統概論,無線網路概論,網路通訊原理,人工智慧概論,訊號與系統,電腦安全概論,物聯網應用設計與實作,數值方法,組合語言與系統程式,影像處理概論
0416022,資料庫系統概論,無線網路概論,競技程式設計(一),訊號與系統,電腦安全概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,影像處理概論,數位訊號處理概論
0416023,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式
0416024,無線網路概論,網路通訊原理,物聯網應用設計與實作,數值方法,組合語言與系統程式,影像處理概論,數位訊號處理概論,科技創業與營運,無人機自動飛航與電腦視覺概論,嵌入式系統設計概論與實作
0416025,無線網路概論,密碼學概論,競技程式設計(一),人工智慧概論,訊號與系統,電腦安全概論,組合語言與系統程式,數值方法,影像處理概論,數位訊號處理概論
0416026,無線網路概論,網路通訊原理,人工智慧概論,訊號與系統,電腦安全概論,物聯網應用設計與實作,數值方法,組合語言與系統程式,數位訊號處理概論,影像處理概論
0416027,網路通訊原理,密碼學概論,人工智慧概論,競技程式設計(一),訊號與系統,電腦安全概論,組合語言與系統程式,物聯網應用設計與實作,影像處理概論,數值方法
0416028,無線網路概論,網路通訊原理,競技程式設計(一),人工智慧概論,訊號與系統,電腦安全概論,物聯網應用設計與實作,數值方法,數位訊號處理概論,影像處理概論
0416029,無線網路概論,網路通訊原理,競技程式設計(一),人工智慧概論,訊號與系統,電腦安全概論,物聯網應用設計與實作,數值方法,數位訊號處理概論,影像處理概論
0416030,無線網路概論,密碼學概論,競技程式設計(一),訊號與系統,電腦安全概論,數值方法,影像處理概論,數位訊號處理概論,科技創業與營運,電路與電子學(二)
0416031,資料庫系統概論,網路通訊原理,無線網路概論,人工智慧概論,訊號與系統,電腦安全概論,物聯網應用設計與實作,組合語言與系統程式,數值方法,影像處理概論
0416032,網路通訊原理,無線網路概論,人工智慧概論,競技程式設計(一),訊號與系統,組合語言與系統程式,影像處理概論,物聯網應用設計與實作,數值方法,數位訊號處理概論
0416033,密碼學概論,無線網路概論,人工智慧概論,競技程式設計(一),訊號與系統,電腦安全概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,數位訊號處理概論
0416035,資料庫系統概論,人工智慧概論,網路通訊原理,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,電路與電子學(二)
0416036,無線網路概論,競技程式設計(一),人工智慧概論,訊號與系統,電腦安全概論,物聯網應用設計與實作,數值方法,組合語言與系統程式,數位訊號處理概論,影像處理概論
0416037,網路通訊原理,無線網路概論,人工智慧概論,競技程式設計(一),訊號與系統,電腦安全概論,組合語言與系統程式,影像處理概論,物聯網應用設計與實作,數值方法
0416038,資料庫系統概論,網路通訊原理,密碼學概論,人工智慧概論,電腦安全概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,影像處理概論,數位訊號處理概論
0416039,無線網路概論,網路通訊原理,密碼學概論,競技程式設計(一),人工智慧概論,訊號與系統,電腦安全概論,物聯網應用設計與實作,數值方法,數位訊號處理概論
0416040,無線網路概論,網路通訊原理,密碼學概論,競技程式設計(一),人工智慧概論,訊號與系統,物聯網應用設計與實作,數值方法,組合語言與系統程式,影像處理概論
0416041,無線網路概論,網路通訊原理,人工智慧概論,競技程式設計(一),訊號與系統,電腦安全概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,影像處理概論
0416042,資料庫系統概論,無線網路概論,密碼學概論,人工智慧概論,訊號與系統,電腦安全概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,影像處理概論
0416043,無線網路概論,網路通訊原理,密碼學概論,競技程式設計(一),人工智慧概論,電腦安全概論,物聯網應用設計與實作,數值方法,數位訊號處理概論,科技創業與營運
0416044,網路通訊原理,密碼學概論,人工智慧概論,競技程式設計(一),電腦安全概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,影像處理概論,數位訊號處理概論
0416045,無線網路概論,網路通訊原理,競技程式設計(一),訊號與系統,數值方法,物聯網應用設計與實作,數位訊號處理概論,影像處理概論,科技創業與營運,無人機自動飛航與電腦視覺概論
0416046,網路通訊原理,競技程式設計(一),訊號與系統,電腦安全概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,影像處理概論,數位訊號處理概論,科技創業與營運
0416047,無線網路概論,競技程式設計(一),訊號與系統,電腦安全概論,物聯網應用設計與實作,數值方法,組合語言與系統程式,數位訊號處理概論,影像處理概論,科技創業與營運
0416048,無線網路概論,網路通訊原理,競技程式設計(一),人工智慧概論,訊號與系統,數值方法,物聯網應用設計與實作,影像處理概論,數位訊號處理概論,科技創業與營運
0416049,無線網路概論,網路通訊原理,密碼學概論,競技程式設計(一),訊號與系統,電腦安全概論,物聯網應用設計與實作,數值方法,影像處理概論,數位訊號處理概論
0416050,無線網路概論,網路通訊原理,人工智慧概論,訊號與系統,電腦安全概論,物聯網應用設計與實作,數值方法,組合語言與系統程式,數位訊號處理概論,影像處理概論
0416051,密碼學概論,無線網路概論,人工智慧概論,競技程式設計(一),訊號與系統,電腦安全概論,組合語言與系統程式,影像處理概論,物聯網應用設計與實作,數值方法
0416052,無線網路概論,網路通訊原理,競技程式設計(一),人工智慧概論,訊號與系統,電腦安全概論,數值方法,影像處理概論,數位訊號處理概論,科技創業與營運
0416053,網路通訊原理,無線網路概論,人工智慧概論,競技程式設計(一),訊號與系統,電腦安全概論,組合語言與系統程式,影像處理概論,物聯網應用設計與實作,數值方法
0416054,無線網路概論,網路通訊原理,密碼學概論,競技程式設計(一),人工智慧概論,訊號與系統,電腦安全概論,物聯網應用設計與實作,組合語言與系統程式,數值方法
0416055,無線網路概論,人工智慧概論,訊號與系統,電腦安全概論,物聯網應用設計與實作,數值方法,組合語言與系統程式,數位訊號處理概論,影像處理概論,科技創業與營運
0416057,無線網路概論,網路通訊原理,競技程式設計(一),人工智慧概論,訊號與系統,電腦安全概論,物聯網應用設計與實作,數值方法,影像處理概論,數位訊號處理概論
0416058,網路通訊原理,密碼學概論,競技程式設計(一),電腦安全概論,訊號與系統,組合語言與系統程式,物聯網應用設計與實作,數值方法,科技創業與營運,數位訊號處理概論
0416059,網路通訊原理,人工智慧概論,無線網路概論,訊號與系統,影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,科技創業與營運,數位訊號處理概論
0416060,人工智慧概論,網路通訊原理,密碼學概論,無線網路概論,電腦安全概論,競技程式設計(一),訊號與系統,影像處理概論,組合語言與系統程式,物聯網應用設計與實作
0416061,網路通訊原理,密碼學概論,無線網路概論,人工智慧概論,競技程式設計(一),訊號與系統,電腦安全概論,組合語言與系統程式,影像處理概論,數值方法
0416062,無線網路概論,網路通訊原理,人工智慧概論,競技程式設計(一),訊號與系統,電腦安全概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,數位訊號處理概論
0416063,無線網路概論,網路通訊原理,人工智慧概論,訊號與系統,電腦安全概論,物聯網應用設計與實作,數值方法,影像處理概論,數位訊號處理概論,科技創業與營運
0416064,網路通訊原理,無線網路概論,人工智慧概論,訊號與系統,電腦安全概論,影像處理概論,物聯網應用設計與實作,數值方法,數位訊號處理概論,科技創業與營運
0416065,網路通訊原理,無線網路概論,人工智慧概論,競技程式設計(一),訊號與系統,電腦安全概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,影像處理概論
0416066,資料庫系統概論,網路通訊原理,無線網路概論,密碼學概論,人工智慧概論,訊號與系統,電腦安全概論,物聯網應用設計與實作,數值方法,影像處理概論
0416067,網路通訊原理,人工智慧概論,密碼學概論,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作
0416068,網路通訊原理,競技程式設計(一),人工智慧概論,訊號與系統,電腦安全概論,組合語言與系統程式,數值方法,影像處理概論,數位訊號處理概論,科技創業與營運
0416069,網路通訊原理,密碼學概論,人工智慧概論,競技程式設計(一),電腦安全概論,訊號與系統,組合語言與系統程式,影像處理概論,數值方法,數位訊號處理概論
0416070,競技程式設計(一),人工智慧概論,訊號與系統,電腦安全概論,組合語言與系統程式,數值方法,數位訊號處理概論,科技創業與營運,電路與電子學(二),嵌入式系統設計概論與實作
0416071,人工智慧概論,網路通訊原理,電腦安全概論,無線網路概論,訊號與系統,競技程式設計(一),影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法
0416073,無線網路概論,網路通訊原理,密碼學概論,競技程式設計(一),訊號與系統,電腦安全概論,組合語言與系統程式,物聯網應用設計與實作,數值方法,數位訊號處理概論
0416074,無線網路概論,網路通訊原理,人工智慧概論,訊號與系統,物聯網應用設計與實作,數值方法,組合語言與系統程式,影像處理概論,數位訊號處理概論,科技創業與營運
0416075,密碼學概論,人工智慧概論,無線網路概論,競技程式設計(一),電腦安全概論,訊號與系統,影像處理概論,組合語言與系統程式,物聯網應用設計與實作,數值方法
0416076,密碼學概論,競技程式設計(一),訊號與系統,電腦安全概論,數值方法,影像處理概論,數位訊號處理概論,科技創業與營運,無人機自動飛航與電腦視覺概論,電路與電子學(二)
0416077,資料庫系統概論,無線網路概論,網路通訊原理,密碼學概論,競技程式設計(一),人工智慧概論,訊號與系統,物聯網應用設計與實作,數值方法,影像處理概論
0416081,網路通訊原理,無線網路概論,密碼學概論,人工智慧概論,競技程式設計(一),訊號與系統,電腦安全概論,組合語言與系統程式,數值方法,影像處理概論
0416082,無線網路概論,網路通訊原理,密碼學概論,人工智慧概論,競技程式設計(一),訊號與系統,電腦安全概論,組合語言與系統程式,物聯網應用設計與實作,數值方法
0416083,無線網路概論,網路通訊原理,密碼學概論,人工智慧概論,競技程式設計(一),訊號與系統,電腦安全概論,影像處理概論,數位訊號處理概論,電路與電子學(二)
0416084,無線網路概論,網路通訊原理,人工智慧概論,訊號與系統,電腦安全概論,物聯網應用設計與實作,數值方法,組合語言與系統程式,數位訊號處理概論,影像處理概論
0416086,無線網路概論,網路通訊原理,競技程式設計(一),人工智慧概論,訊號與系統,電腦安全概論,物聯網應用設計與實作,數值方法,數位訊號處理概論,影像處理概論
0416087,無線網路概論,網路通訊原理,人工智慧概論,競技程式設計(一),訊號與系統,電腦安全概論,物聯網應用設計與實作,數值方法,數位訊號處理概論,科技創業與營運
0416088,資料庫系統概論,網路通訊原理,人工智慧概論,密碼學概論,無線網路概論,電腦安全概論,競技程式設計(一),訊號與系統,影像處理概論,組合語言與系統程式
