0,1,2,3,4,5,6,7,8,9,10
0116090,演算法,作業系統,計算機架構,人工智慧,無線網路,電腦視覺,數位遊戲與學習,機器學習,虛擬實境與擴增實境,圖形識別
0116091,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,機器學習,作業系統設計與實作,圖形識別
0116092,演算法,計算機架構,計算機網路,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作,圖形識別,虛擬實境與擴增實境
0116093,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作
0116094,演算法,作業系統,計算機架構,計算機網路,人工智慧,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作,圖形識別
0116095,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作
0116097,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作
0116099,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,圖形識別
0116100,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,圖形識別
0116101,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作
0116102,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作
0116201,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,機器學習,作業系統設計與實作,圖形識別,虛擬實境與擴增實境
0116202,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作
0116203,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,機器學習,作業系統設計與實作,圖形識別
0116205,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作
0116206,演算法,作業系統,計算機架構,計算機網路,人工智慧,無線網路,電腦視覺,數位遊戲與學習,作業系統設計與實作,機器學習
0116207,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,數位遊戲與學習,機器學習,作業系統設計與實作,圖形識別
0116208,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,數位遊戲與學習,機器學習,作業系統設計與實作,圖形識別
0116209,演算法,作業系統,計算機網路,電腦視覺,數位遊戲與學習,機器學習,作業系統設計與實作,圖形識別,虛擬實境與擴增實境,電腦動畫與特效
0116210,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,數位遊戲與學習,機器學習,作業系統設計與實作,圖形識別
0116211,演算法,作業系統,計算機架構,計算機網路,人工智慧,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作,圖形識別
0116212,演算法,作業系統,計算機架構,計算機網路,人工智慧,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作,圖形識別
0116213,演算法,計算機架構,計算機網路,人工智慧,電腦視覺,數位遊戲與學習,機器學習,作業系統設計與實作,圖形識別,虛擬實境與擴增實境
0116214,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作
0116215,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,機器學習,作業系統設計與實作,圖形識別
0116216,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作
0116217,演算法,作業系統,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,圖形識別,電腦動畫與特效
0116218,演算法,作業系統,計算機架構,計算機網路,人工智慧,數位遊戲與學習,機器學習,作業系統設計與實作,圖形識別,虛擬實境與擴增實境
0116219,演算法,作業系統,計算機架構,計算機網路,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作,圖形識別,虛擬實境與擴增實境
0116220,演算法,作業系統,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作,圖形識別
0116221,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作
0116222,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作
0116223,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作
0116224,演算法,作業系統,計算機架構,計算機網路,人工智慧,無線網路,電腦視覺,數位遊戲與學習,機器學習,作業系統設計與實作
0116226,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,機器學習,作業系統設計與實作,圖形識別
0116227,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,數位遊戲與學習,機器學習,作業系統設計與實作,圖形識別
0116228,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,數位遊戲與學習,機器學習,作業系統設計與實作,圖形識別
0116229,演算法,作業系統,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作,圖形識別
0116230,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,圖形識別
0116231,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,機器學習,作業系統設計與實作,圖形識別,虛擬實境與擴增實境
0116232,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,數位遊戲與學習,機器學習,作業系統設計與實作,圖形識別
0116233,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作
0116234,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作
0116235,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,數位遊戲與學習,機器學習,作業系統設計與實作,圖形識別
0116236,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作
0116237,演算法,作業系統,計算機架構,計算機網路,人工智慧,無線網路,電腦視覺,數位遊戲與學習,作業系統設計與實作,機器學習
0116238,演算法,作業系統,計算機網路,人工智慧,電腦視覺,數位遊戲與學習,機器學習,作業系統設計與實作,圖形識別,虛擬實境與擴增實境
0116239,演算法,作業系統,計算機架構,計算機網路,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作,圖形識別
0116240,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,機器學習,作業系統設計與實作,圖形識別,高等UNIX程式設計
0116241,演算法,計算機架構,計算機網路,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作,圖形識別,電腦動畫與特效
0116242,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作
0116243,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,機器學習,作業系統設計與實作,圖形識別
0116244,演算法,作業系統,計算機架構,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作,圖形識別
0116245,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作
0116247,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,機器學習,作業系統設計與實作,圖形識別,虛擬實境與擴增實境
0116248,演算法,作業系統,計算機架構,計算機網路,人工智慧,數位遊戲與學習,機器學習,作業系統設計與實作,圖形識別,虛擬實境與擴增實境
0116249,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,數位遊戲與學習,機器學習,作業系統設計與實作,圖形識別
0116251,演算法,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作,圖形識別
0116301,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作
0116302,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,機器學習,作業系統設計與實作,圖形識別
0116303,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作
0116305,演算法,作業系統,計算機架構,計算機網路,無線網路,人工智慧,電腦視覺,數位遊戲與學習,機器學習,虛擬實境與擴增實境
0116307,演算法,作業系統,計算機網路,人工智慧,電腦視覺,機器學習,作業系統設計與實作,圖形識別,虛擬實境與擴增實境,電腦動畫與特效
0116308,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作
0116309,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,機器學習,作業系統設計與實作,圖形識別,虛擬實境與擴增實境
0116311,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,作業系統設計與實作,機器學習
0116312,演算法,計算機架構,計算機網路,人工智慧,電腦視覺,數位遊戲與學習,機器學習,作業系統設計與實作,圖形識別,虛擬實境與擴增實境
0116313,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,機器學習,作業系統設計與實作,圖形識別
0116314,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作
0116315,演算法,作業系統,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作,圖形識別
0116316,演算法,計算機架構,計算機網路,人工智慧,電腦視覺,機器學習,作業系統設計與實作,圖形識別,電腦動畫與特效,高等UNIX程式設計
0116317,演算法,作業系統,計算機架構,計算機網路,人工智慧,無線網路,電腦視覺,機器學習,作業系統設計與實作,圖形識別
0116318,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作
0116319,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,機器學習,作業系統設計與實作,圖形識別,虛擬實境與擴增實境
0116320,演算法,作業系統,人工智慧,無線網路,電腦視覺,數位遊戲與學習,機器學習,圖形識別,虛擬實境與擴增實境,電腦動畫與特效
0116321,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作
0116322,演算法,作業系統,計算機架構,計算機網路,人工智慧,無線網路,電腦視覺,數位遊戲與學習,機器學習,作業系統設計與實作
0116323,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作
0116324,演算法,作業系統,計算機架構,計算機網路,人工智慧,無線網路,機器學習,圖形識別,電腦動畫與特效,高等UNIX程式設計
0116325,演算法,作業系統,計算機架構,計算機網路,電腦視覺,無線網路,機器學習,作業系統設計與實作,圖形識別,高等UNIX程式設計
0116326,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作
0116327,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,圖形識別
0116328,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,機器學習,作業系統設計與實作,圖形識別
0116330,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作
0116332,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,機器學習,作業系統設計與實作,圖形識別,虛擬實境與擴增實境
0116333,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,機器學習,作業系統設計與實作,圖形識別
0116336,演算法,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作,圖形識別,虛擬實境與擴增實境
0116338,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,數位遊戲與學習,機器學習,作業系統設計與實作,圖形識別
0116339,演算法,作業系統,計算機架構,計算機網路,人工智慧,無線網路,電腦視覺,數位遊戲與學習,機器學習,圖形識別
0116340,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作
0116341,演算法,作業系統,計算機網路,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作,圖形識別,虛擬實境與擴增實境
0116342,演算法,作業系統,計算機架構,計算機網路,人工智慧,無線網路,電腦視覺,數位遊戲與學習,機器學習,作業系統設計與實作
0140002,演算法,作業系統,計算機架構,無線網路,人工智慧,電腦視覺,數位遊戲與學習,作業系統設計與實作,機器學習,虛擬實境與擴增實境
0140003,作業系統,演算法,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,人工智慧,,,
0140021,演算法,計算機架構,計算機網路,人工智慧,無線網路,電腦視覺,數位遊戲與學習,機器學習,作業系統設計與實作,虛擬實境與擴增實境
0140045,演算法,作業系統,計算機架構,計算機網路,人工智慧,無線網路,電腦視覺,數位遊戲與學習,作業系統設計與實作,機器學習
0140079,演算法,作業系統,計算機架構,人工智慧,無線網路,電腦視覺,數位遊戲與學習,機器學習,作業系統設計與實作,圖形識別
0140096,演算法,作業系統,計算機架構,計算機網路,人工智慧,無線網路,電腦視覺,數位遊戲與學習,機器學習,作業系統設計與實作
0140097,演算法,作業系統,計算機架構,無線網路,數位遊戲與學習,計算機網路,電腦視覺,人工智慧,虛擬實境與擴增實境,作業系統設計與實作
0140101,演算法,作業系統,計算機架構,計算機網路,無線網路,人工智慧,電腦視覺,數位遊戲與學習,機器學習,虛擬實境與擴增實境
0140102,演算法,作業系統,無線網路,計算機網路,數位遊戲與學習,電腦視覺,人工智慧,虛擬實境與擴增實境,作業系統設計與實作,機器學習
0140103,演算法,作業系統,計算機架構,計算機網路,無線網路,人工智慧,電腦視覺,數位遊戲與學習,機器學習,作業系統設計與實作
0140110,演算法,作業系統,計算機架構,計算機網路,無線網路,人工智慧,電腦視覺,數位遊戲與學習,機器學習,作業系統設計與實作
0140111,演算法,作業系統,計算機架構,計算機網路,無線網路,人工智慧,電腦視覺,數位遊戲與學習,作業系統設計與實作,機器學習
0140120,演算法,作業系統,計算機架構,計算機網路,無線網路,人工智慧,電腦視覺,數位遊戲與學習,機器學習,作業系統設計與實作
0140123,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作
0140129,演算法,作業系統,計算機架構,計算機網路,無線網路,人工智慧,數位遊戲與學習,電腦視覺,虛擬實境與擴增實境,機器學習
0140134,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作
0140143,演算法,作業系統,計算機架構,計算機網路,人工智慧,無線網路,電腦視覺,數位遊戲與學習,機器學習,作業系統設計與實作
0140161,演算法,作業系統,計算機架構,計算機網路,人工智慧,電腦視覺,無線網路,數位遊戲與學習,機器學習,作業系統設計與實作
0140167,演算法,作業系統,計算機架構,計算機網路,人工智慧,無線網路,電腦視覺,數位遊戲與學習,機器學習,作業系統設計與實作
0140181,無線網路,演算法,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,,,
0140184,演算法,作業系統,無線網路,計算機架構,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,人工智慧,計算機網路,作業系統設計與實作
0145017,演算法,作業系統,無線網路,計算機架構,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,人工智慧,計算機網路,作業系統設計與實作
0145018,演算法,作業系統,無線網路,計算機架構,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,人工智慧,計算機網路,
0145019,演算法,作業系統,無線網路,計算機架構,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,人工智慧,計算機網路,
0145020,演算法,作業系統,無線網路,計算機架構,數位遊戲與學習,虛擬實境與擴增實境,計算機網路,人工智慧,電腦視覺,作業系統設計與實作
0145054,演算法,作業系統,無線網路,計算機架構,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,人工智慧,計算機網路,作業系統設計與實作
0145059,演算法,作業系統,無線網路,計算機架構,數位遊戲與學習,電腦視覺,虛擬實境與擴增實境,人工智慧,計算機網路,作業系統設計與實作
0145060,演算法,作業系統,無線網路,計算機架構,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,人工智慧,計算機網路,
0156001,無線網路,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,,,,
0156002,無線網路,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,,,,
0156003,演算法,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,人工智慧,電腦動畫與特效,,,
0156004,無線網路,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,,,,
0156005,無線網路,作業系統,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,,,
0156006,無線網路,演算法,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,人工智慧,,,,
0156007,演算法,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,人工智慧,,,,
0156008,無線網路,演算法,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,人工智慧,,,,
0156010,無線網路,數位遊戲與學習,計算機架構,虛擬實境與擴增實境,電腦視覺,人工智慧,計算機網路,,,
0156012,無線網路,作業系統,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,電腦動畫與特效,,
0156013,演算法,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,人工智慧,電腦動畫與特效,,,
0156014,演算法,作業系統,無線網路,計算機架構,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,人工智慧,計算機網路,作業系統設計與實作
0156015,作業系統,無線網路,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,電腦動畫與特效,,
0156016,無線網路,數位遊戲與學習,計算機架構,虛擬實境與擴增實境,電腦視覺,人工智慧,計算機網路,,,
0156017,無線網路,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,,,,
0156019,作業系統,演算法,無線網路,數位遊戲與學習,計算機架構,虛擬實境與擴增實境,電腦視覺,人工智慧,,
0156021,作業系統,演算法,無線網路,計算機架構,數位遊戲與學習,虛擬實境與擴增實境,人工智慧,計算機網路,作業系統設計與實作,
0156022,作業系統,演算法,無線網路,數位遊戲與學習,計算機架構,虛擬實境與擴增實境,電腦視覺,人工智慧,,
0156024,作業系統,無線網路,數位遊戲與學習,計算機架構,虛擬實境與擴增實境,電腦視覺,人工智慧,電腦動畫與特效,,
0156025,作業系統,無線網路,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,,,
0156026,無線網路,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,電腦動畫與特效,,,,
0156027,演算法,作業系統,無線網路,計算機架構,數位遊戲與學習,計算機網路,人工智慧,虛擬實境與擴增實境,電腦視覺,作業系統設計與實作
0156028,演算法,無線網路,數位遊戲與學習,計算機架構,虛擬實境與擴增實境,電腦視覺,人工智慧,電腦動畫與特效,,
0156029,無線網路,作業系統,演算法,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,,
0156030,作業系統,無線網路,數位遊戲與學習,計算機架構,虛擬實境與擴增實境,電腦視覺,計算機網路,作業系統設計與實作,,
0156031,無線網路,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,,,,
0156032,演算法,無線網路,計算機架構,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,人工智慧,計算機網路,作業系統設計與實作,
0156033,演算法,作業系統,無線網路,計算機架構,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,計算機網路,人工智慧,作業系統設計與實作
0156034,無線網路,演算法,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,,,,
0156035,作業系統,演算法,無線網路,計算機架構,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,人工智慧,,
0156036,無線網路,作業系統,演算法,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,,
0156037,作業系統,演算法,無線網路,數位遊戲與學習,計算機架構,虛擬實境與擴增實境,電腦視覺,人工智慧,,
0156038,無線網路,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,,,,
0156039,作業系統,演算法,無線網路,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,,
0156040,作業系統,演算法,無線網路,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,,
0156041,作業系統,演算法,無線網路,計算機架構,數位遊戲與學習,虛擬實境與擴增實境,人工智慧,計算機網路,作業系統設計與實作,
0156042,無線網路,作業系統,演算法,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,,
0156043,無線網路,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,電腦動畫與特效,,,
0156044,作業系統,無線網路,數位遊戲與學習,計算機架構,虛擬實境與擴增實境,電腦視覺,人工智慧,,,
0156046,無線網路,計算機架構,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,人工智慧,計算機網路,作業系統設計與實作,,
0156047,無線網路,作業系統,演算法,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,,,
0156048,無線網路,作業系統,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,,,
0156049,無線網路,演算法,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,,,
0156050,無線網路,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,,,,
0156051,演算法,作業系統,無線網路,計算機架構,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,人工智慧,計算機網路,作業系統設計與實作
0156052,無線網路,演算法,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,人工智慧,,,,
0156053,演算法,無線網路,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,,,
0156054,無線網路,作業系統,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,,,
0156055,無線網路,作業系統,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,,,
0156056,無線網路,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,電腦動畫與特效,,,
0156057,無線網路,作業系統,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,電腦動畫與特效,,
0156058,無線網路,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,,,,
0156059,無線網路,演算法,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,人工智慧,,,,
0156060,作業系統,無線網路,演算法,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,,
0156061,無線網路,作業系統,數位遊戲與學習,虛擬實境與擴增實境,人工智慧,計算機網路,,,,
0156062,無線網路,演算法,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,,,,
0156063,無線網路,數位遊戲與學習,計算機架構,虛擬實境與擴增實境,電腦視覺,人工智慧,作業系統設計與實作,,,
0156064,無線網路,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,,,,
0156065,無線網路,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,電腦動畫與特效,,,
0156066,無線網路,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,,,,
0156068,演算法,無線網路,計算機架構,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,人工智慧,計算機網路,作業系統設計與實作,
0156069,演算法,無線網路,計算機架構,數位遊戲與學習,虛擬實境與擴增實境,人工智慧,計算機網路,電腦視覺,作業系統設計與實作,
0156071,無線網路,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,電腦動畫與特效,作業系統設計與實作,,
0156072,無線網路,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,,,,
0156073,無線網路,作業系統,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,電腦動畫與特效,,
0156074,無線網路,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,,,,
0156075,無線網路,演算法,數位遊戲與學習,計算機架構,虛擬實境與擴增實境,電腦視覺,人工智慧,,,
0156076,無線網路,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,,,,
0156077,無線網路,計算機架構,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,人工智慧,作業系統設計與實作,,,
0156078,無線網路,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,,,,
0156079,無線網路,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,,,,
0156080,無線網路,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,,,,
0156081,無線網路,演算法,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,人工智慧,作業系統設計與實作,,,
0156082,無線網路,演算法,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,人工智慧,電腦動畫與特效,,,
0156083,無線網路,演算法,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,,,
0156084,無線網路,數位遊戲與學習,計算機架構,虛擬實境與擴增實境,電腦視覺,作業系統設計與實作,計算機網路,,,
0156085,無線網路,作業系統,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,電腦動畫與特效,,
0156086,無線網路,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,,,,
0156087,無線網路,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,電腦動畫與特效,,,
0156088,無線網路,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,,,,
0156089,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,人工智慧,電腦動畫與特效,,,,
0156090,無線網路,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,,,,
0156091,無線網路,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,,,,,
0156092,無線網路,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,,,,
0156093,無線網路,演算法,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,人工智慧,,,,
0156094,無線網路,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,電腦動畫與特效,,,
0156095,無線網路,作業系統,演算法,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,,
0156096,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,人工智慧,,,,,
0156097,無線網路,作業系統,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,人工智慧,,,,
0156098,無線網路,演算法,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,人工智慧,電腦動畫與特效,,,
0156099,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,人工智慧,電腦動畫與特效,,,,
0156100,無線網路,數位遊戲與學習,虛擬實境與擴增實境,電腦視覺,人工智慧,電腦動畫與特效,作業系統設計與實作,,,
0156101,無線網路,數位遊戲與學習,虛擬實境與擴增實境,計算機架構,電腦視覺,人工智慧,電腦動畫與特效,,,
